ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketingIntel.aiPredict.channelKpiPage.achievedOk,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.marketingIntel.aiPredict.channelKpiPage.aiAnalyzing,LATIN_LONG,AI Analyzing...,AI Analyzing...,AI Analyzing...,15,AI 분석 중...
pages,pages.marketingIntel.aiPredict.channelKpiPage.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,AI 분석 이력
pages,pages.marketingIntel.aiPredict.channelKpiPage.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,AI 분석 요약
pages,pages.marketingIntel.aiPredict.channelKpiPage.allChannels,LATIN_LONG,Total Channels,Total Channels,All Channels,14,전체 채널
pages,pages.marketingIntel.aiPredict.channelKpiPage.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,평균 시간
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeAdSpend,LATIN_LONG,Total Ad Spend,Total Ad Spend,Total Ad Spend,14,총 광고 비용
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeBlendedRoas,LATIN_LONG,Blended ROAS,Blended ROAS,Blended ROAS,12,Blended ROAS
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,영업이익 배지
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,주문 배지
pages,pages.marketingIntel.aiPredict.channelKpiPage.belowTarget,LATIN_LONG,Below Target,Below Target,Below Target,12,목표 미달
pages,pages.marketingIntel.aiPredict.channelKpiPage.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,비즈니스 목표 설정
pages,pages.marketingIntel.aiPredict.channelKpiPage.brandAwareness,LATIN_LONG,Brand Awareness,Brand Awareness,Brand Awareness,15,브랜드 인지도
pages,pages.marketingIntel.aiPredict.channelKpiPage.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,브랜드 인지도 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,채널 역할 정의
pages,pages.marketingIntel.aiPredict.channelKpiPage.chBlog,LATIN_LONG,Ch Blog,Ch Blog,Ch Blog,7,블로그 채널
pages,pages.marketingIntel.aiPredict.channelKpiPage.chCommunity,LATIN_LONG,Ch Community,Ch Community,Ch Community,12,커뮤니티 채널
pages,pages.marketingIntel.aiPredict.channelKpiPage.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,핵심 액션 아이템
pages,pages.marketingIntel.aiPredict.channelKpiPage.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,비용 대비 성과 점검
pages,pages.marketingIntel.aiPredict.channelKpiPage.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,캠페인 효율 점검
pages,pages.marketingIntel.aiPredict.channelKpiPage.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,개선 항목 파악
pages,pages.marketingIntel.aiPredict.channelKpiPage.chSearchAds,LATIN_LONG,Ch Search Ads,Ch Search Ads,Ch Search Ads,13,검색 광고 채널
pages,pages.marketingIntel.aiPredict.channelKpiPage.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,SNS 광고 채널
pages,pages.marketingIntel.aiPredict.channelKpiPage.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,Claude AI 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,Claude AI 제목
pages,pages.marketingIntel.aiPredict.channelKpiPage.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,클릭하여 선택
pages,pages.marketingIntel.aiPredict.channelKpiPage.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,커뮤니티 활동
pages,pages.marketingIntel.aiPredict.channelKpiPage.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,커뮤니티 성장
pages,pages.marketingIntel.aiPredict.channelKpiPage.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,커뮤니티 KPI
pages,pages.marketingIntel.aiPredict.channelKpiPage.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,콘텐츠 참여
pages,pages.marketingIntel.aiPredict.channelKpiPage.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,콘텐츠 노출 수
pages,pages.marketingIntel.aiPredict.channelKpiPage.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,콘텐츠 관심도
pages,pages.marketingIntel.aiPredict.channelKpiPage.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,콘텐츠 KPI
pages,pages.marketingIntel.aiPredict.channelKpiPage.convRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.aiPredict.channelKpiPage.coreKpis,LATIN_LONG,Core KPIs,Core KPIs,Core KPIs,9,핵심 KPI
pages,pages.marketingIntel.aiPredict.channelKpiPage.cpa,LATIN_LONG,Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),26,고객 획득 비용 (CPA)
pages,pages.marketingIntel.aiPredict.channelKpiPage.cpc,LATIN_LONG,Cost Per Click (CPC),Cost Per Click (CPC),Cost Per Click (CPC),20,클릭당 비용 (CPC)
pages,pages.marketingIntel.aiPredict.channelKpiPage.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,클릭률 (CTR)
pages,pages.marketingIntel.aiPredict.channelKpiPage.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,이번 달
pages,pages.marketingIntel.aiPredict.channelKpiPage.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,SNS 플랫폼 광고를 통한 대규모 브랜드 노출
pages,pages.marketingIntel.aiPredict.channelKpiPage.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,검색 알고리즘을 활용한 구매 의도 높은 사용자 타겟팅
pages,pages.marketingIntel.aiPredict.channelKpiPage.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,목표 대비 전환율
pages,pages.marketingIntel.aiPredict.channelKpiPage.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,CPA 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,CPC 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,CTR 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,커뮤니티 활동을 통한 고객 충성도 확보
pages,pages.marketingIntel.aiPredict.channelKpiPage.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,문제 해결 콘텐츠를 통한 전문성과 신뢰 구축
pages,pages.marketingIntel.aiPredict.channelKpiPage.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,ROAS 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.engagement,LATIN_LONG,Engagement Rate,Engagement Rate,Engagement Rate,15,참여율
pages,pages.marketingIntel.aiPredict.channelKpiPage.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,전환율 도움말
pages,pages.marketingIntel.aiPredict.channelKpiPage.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,CPA 도움말
pages,pages.marketingIntel.aiPredict.channelKpiPage.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,CPC 도움말
pages,pages.marketingIntel.aiPredict.channelKpiPage.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,CTR 도움말
pages,pages.marketingIntel.aiPredict.channelKpiPage.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,ROAS 도움말
pages,pages.marketingIntel.aiPredict.channelKpiPage.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,개선 추천 사항
pages,pages.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,문의·구매
pages,pages.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,문의·구매 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,관심·전환
pages,pages.marketingIntel.aiPredict.channelKpiPage.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,카카오 가이드
pages,pages.marketingIntel.aiPredict.channelKpiPage.lblConvRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
pages,pages.marketingIntel.aiPredict.channelKpiPage.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,고객 획득 비용(CPA)
pages,pages.marketingIntel.aiPredict.channelKpiPage.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,클릭당 비용(CPC)
pages,pages.marketingIntel.aiPredict.channelKpiPage.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,클릭률(CTR)
pages,pages.marketingIntel.aiPredict.channelKpiPage.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,광고 수익률(ROAS)
pages,pages.marketingIntel.aiPredict.channelKpiPage.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,AI 채널 성과 모니터링
pages,pages.marketingIntel.aiPredict.channelKpiPage.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,월간 리포트
pages,pages.marketingIntel.aiPredict.channelKpiPage.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,월간 트렌드
pages,pages.marketingIntel.aiPredict.channelKpiPage.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,네이버 카페
pages,pages.marketingIntel.aiPredict.channelKpiPage.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,신규 가입
pages,pages.marketingIntel.aiPredict.channelKpiPage.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,데이터 없음
pages,pages.marketingIntel.aiPredict.channelKpiPage.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,실행 이력 없음
pages,pages.marketingIntel.aiPredict.channelKpiPage.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,전체 달성 현황
pages,pages.marketingIntel.aiPredict.channelKpiPage.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,페이지뷰
pages,pages.marketingIntel.aiPredict.channelKpiPage.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,분석 기간
pages,pages.marketingIntel.aiPredict.channelKpiPage.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,목표를 선택해주세요
pages,pages.marketingIntel.aiPredict.channelKpiPage.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,게시물 조회 수
pages,pages.marketingIntel.aiPredict.channelKpiPage.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,브랜드 도달
pages,pages.marketingIntel.aiPredict.channelKpiPage.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,구매 의도 포착
pages,pages.marketingIntel.aiPredict.channelKpiPage.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,고객 관계 강화
pages,pages.marketingIntel.aiPredict.channelKpiPage.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,정보·신뢰 구축
pages,pages.marketingIntel.aiPredict.channelKpiPage.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,검색 트래픽
pages,pages.marketingIntel.aiPredict.channelKpiPage.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,선택된 목표
pages,pages.marketingIntel.aiPredict.channelKpiPage.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,SEO 영향도
pages,pages.marketingIntel.aiPredict.channelKpiPage.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,사이트 트래픽
pages,pages.marketingIntel.aiPredict.channelKpiPage.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,채널별 SNS KPI
pages,pages.marketingIntel.aiPredict.channelKpiPage.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,SNS KPI 개요
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabCommunity,LATIN_LONG,Tab Community,Tab Community,Tab Community,13,커뮤니티
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabContent,LATIN_LONG,Tab Content,Tab Content,Tab Content,11,콘텐츠
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabGoals,LATIN_LONG,Tab Goals,Tab Goals,Tab Goals,9,목표
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabMonitor,LATIN_LONG,Tab Monitor,Tab Monitor,Tab Monitor,11,모니터링
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,역할 탭
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabSetup,LATIN_LONG,Tab Setup,Tab Setup,Tab Setup,9,설정
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabSns,LATIN_LONG,Tab Sns,Tab Sns,Tab Sns,7,SNS
pages,pages.marketingIntel.aiPredict.channelKpiPage.tabTargets,LATIN_LONG,Tab Targets,Tab Targets,Tab Targets,11,타겟 탭
pages,pages.marketingIntel.aiPredict.channelKpiPage.targetSetup,LATIN_LONG,KPI Target Setting by Channel,KPI Target Setting by Channel,KPI Target Setting by Channel,29,채널별 KPI 목표 설정
pages,pages.marketingIntel.aiPredict.channelKpiPage.targetVsActuals,LATIN_LONG,Target Vs Actuals,Target Vs Actuals,Target Vs Actuals,17,목표 대비 실적
pages,pages.marketingIntel.aiPredict.channelKpiPage.videoViews,LATIN_LONG,Video Views,Video Views,Video Views,11,동영상 조회 수
pages,pages.marketingIntel.aiPredict.channelKpiPage.webTraffic,LATIN_LONG,Web Traffic,Web Traffic,Web Traffic,11,웹 트래픽
pages,pages.marketingIntel.aiPredict.channelKpiPage.webTrafficDesc,LATIN_LONG,Web Traffic Desc,Web Traffic Desc,Web Traffic Desc,16,웹 트래픽 안내
pages,pages.marketingIntel.aiPredict.channelKpiPage.weeklyAdTrend,LATIN_LONG,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,26,주간 광고 효율 트렌드
pages,pages.marketingIntel.aiPredict.channelKpiPage.weeklyAi,LATIN_LONG,Weekly Report,Weekly Report,Weekly Report,13,주간 리포트
pages,pages.marketingIntel.aiPredict.col.churn,LATIN_LONG,Final Churn Status,Final Churn Status,Final Churn Status,18,최종 이탈 상태
pages,pages.marketingIntel.aiPredict.col.detail,LATIN_LONG,Detail View,Detail View,Detail View,11,상세 보기
pages,pages.marketingIntel.aiPredict.col.nextPurchase,LATIN_LONG,Next Purchase,Next Purchase,Next Purchase,13,다음 구매
pages,pages.marketingIntel.aiPredict.col.prob30,LATIN_LONG,30-day Churn Probability,30-day Churn Probability,30-day Churn Probability,24,30일 이탈 확률
pages,pages.marketingIntel.aiPredict.filterHigh,LATIN_LONG,Filter High,Filter High,Filter High,11,높음
pages,pages.marketingIntel.aiPredict.filterLow,LATIN_LONG,Filter Low,Filter Low,Filter Low,10,낮음
pages,pages.marketingIntel.aiPredict.filterMed,LATIN_LONG,Filter Med,Filter Med,Filter Med,10,중간
pages,pages.marketingIntel.aiPredict.gdpr.bannerDesc,LATIN_LONG,Banner Desc,Banner Desc,Banner Desc,11,배너 설명
pages,pages.marketingIntel.aiPredict.gdpr.bannerTitle,LATIN_LONG,Banner Title,Banner Title,Banner Title,12,배너 제목
pages,pages.marketingIntel.aiPredict.gdpr.consentDate,LATIN_LONG,Consent Date,Consent Date,Consent Date,12,동의일
pages,pages.marketingIntel.aiPredict.gdpr.consentNow,LATIN_LONG,Consent Now,Consent Now,Consent Now,11,지금 동의
pages,pages.marketingIntel.aiPredict.gdpr.consentRate,LATIN_LONG,Consent Rate,Consent Rate,Consent Rate,12,동의율
pages,pages.marketingIntel.aiPredict.gdpr.cookiePolicy,LATIN_LONG,Cookie Policy,Cookie Policy,Cookie Policy,13,쿠키 정책
pages,pages.marketingIntel.aiPredict.gdpr.currentConsentStatus,LATIN_LONG,Current Consent Status,Current Consent Status,Current Consent Status,22,현재 동의 상태
pages,pages.marketingIntel.aiPredict.gdpr.editSettings,LATIN_LONG,Edit Settings,Edit Settings,Edit Settings,13,설정 편집
pages,pages.marketingIntel.aiPredict.gdpr.marketing,LATIN_LONG,Marketing Performance,Marketing Performance,Marketing Performance,21,마케팅 성과
pages,pages.marketingIntel.aiPredict.gdpr.noConsentInfo,LATIN_LONG,No Consent Info,No Consent Info,No Consent Info,15,동의 정보 없음
pages,pages.marketingIntel.aiPredict.gdpr.notConsented,LATIN_LONG,Not Consented,Not Consented,Not Consented,13,미동의
pages,pages.marketingIntel.aiPredict.gdpr.panelSub,LATIN_LONG,Panel Sub,Panel Sub,Panel Sub,9,패널 설명
pages,pages.marketingIntel.aiPredict.gdpr.panelTitle,LATIN_LONG,Panel Title,Panel Title,Panel Title,11,패널 제목
pages,pages.marketingIntel.aiPredict.gdpr.platformStats,LATIN_LONG,Platform Stats,Platform Stats,Platform Stats,14,플랫폼 통계
pages,pages.marketingIntel.aiPredict.gdpr.policyNote1,LATIN_LONG,Policy Note1,Policy Note1,Policy Note1,12,정책 안내 1
pages,pages.marketingIntel.aiPredict.gdpr.policyNote2,LATIN_LONG,Policy Note2,Policy Note2,Policy Note2,12,정책 안내 2
pages,pages.marketingIntel.aiPredict.gdpr.policyNote3,LATIN_LONG,Policy Note3,Policy Note3,Policy Note3,12,정책 안내 3
pages,pages.marketingIntel.aiPredict.gdpr.privacyPolicy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,개인정보 처리방침
pages,pages.marketingIntel.aiPredict.gdpr.savePref,LATIN_LONG,Save Pref,Save Pref,Save Pref,9,환경설정 저장
pages,pages.marketingIntel.aiPredict.gdpr.totalVisitors,LATIN_LONG,Total Visitors,Total Visitors,Total Visitors,14,총 방문자
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_ActualPaid_9,LATIN_LONG,Txt_ Actual Paid_9,Txt_ Actual Paid_9,Txt_ Actual Paid_9,18,실제 지급액
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_AdCreative_13,LATIN_LONG,Txt_ Ad Creative_13,Txt_ Ad Creative_13,Txt_ Ad Creative_13,19,광고 크리에이티브
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_Channelper_15,LATIN_LONG,Txt_ Channelper_15,Txt_ Channelper_15,Txt_ Channelper_15,18,채널별
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_CreatorROI_11,LATIN_LONG,Txt_ Creator R O I_11,Txt_ Creator R O I_11,Txt_ Creator R O I_11,21,크리에이터 ROI
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_Difference_10,LATIN_LONG,Txt_ Difference_10,Txt_ Difference_10,Txt_ Difference_10,18,차액
pages,pages.marketingIntel.aiPredict.influencerUGC.txt_Engagement_12,LATIN_LONG,Txt_ Engagement_12,Txt_ Engagement_12,Txt_ Engagement_12,18,참여도
