ko_value,suggested_ko,count,path_sample,source
Review Schema Changes,스키마 변경 검토,1,ruleEnginePage.dash.roleDev3Desc,batch_08
P&L Status,P&L 현황,1,ruleEnginePage.dash.roleFinance1,batch_08
Check Today's P&L,오늘의 P&L 확인,1,ruleEnginePage.dash.roleFinance1Desc,batch_08
Settlement Reconciliation,정산 대조,1,ruleEnginePage.dash.roleFinance2,batch_08
Review Unmatched Transactions,불일치 거래 검토,1,ruleEnginePage.dash.roleFinance2Desc,batch_08
Generate Report,리포트 생성,1,ruleEnginePage.dash.roleFinance3,batch_08
Create Weekly Report,주간 리포트 작성,1,ruleEnginePage.dash.roleFinance3Desc,batch_08
Crisis Response Guide,위기 대응 가이드,1,ruleEnginePage.dash.roleMarketer1,batch_08
Check ROAS declining channels,ROAS 하락 채널 확인,1,ruleEnginePage.dash.roleMarketer1Desc,batch_08
Campaign Optimization Suggestions,캠페인 최적화 제안,1,ruleEnginePage.dash.roleMarketer2,batch_08
AI-based Auto Optimization,AI 기반 자동 최적화,1,ruleEnginePage.dash.roleMarketer2Desc,batch_08
Team Feedback Review,팀 피드백 검토,1,ruleEnginePage.dash.roleMarketer3,batch_08
CRM Insights Review,CRM 인사이트 검토,1,ruleEnginePage.dash.roleMarketer3Desc,batch_08
Logistics Issues,물류 이슈,1,ruleEnginePage.dash.roleOps1,batch_08
Check Shipping Delays,배송 지연 확인,1,ruleEnginePage.dash.roleOps1Desc,batch_08
Asia Logistics,아시아 물류,1,ruleEnginePage.dash.roleOps2,batch_08
Overseas Logistics Status,해외 물류 현황,1,ruleEnginePage.dash.roleOps2Desc,batch_08
Warehouse Management,창고 관리,1,ruleEnginePage.dash.roleOps3,batch_08
Monitor Inventory Levels,재고 수준 모니터링,1,ruleEnginePage.dash.roleOps3Desc,batch_08
Security Alert,보안 알림,1,ruleEnginePage.dash.securityAlert,batch_08
We provide customized dashboards,역할에 맞는 맞춤 대시보드를 제공합니다,1,ruleEnginePage.dash.selectRoleDesc,batch_08
Please Select Your Role,역할을 선택해주세요,1,ruleEnginePage.dash.selectRoleTitle,batch_08
Settlement Chs,정산 채널,1,ruleEnginePage.dash.settlementChs,batch_09
Shopee SG,Shopee SG,1,ruleEnginePage.dash.shopeeName,batch_09
Naver Store,네이버 스토어,1,ruleEnginePage.dash.smartstoreName,batch_09
Settlement Complete,정산 완료,1,ruleEnginePage.dash.syncSettled,batch_09
Threat Detected,위협 감지됨,1,ruleEnginePage.dash.threatDetected,batch_09
threats detected,건의 위협 감지됨,1,ruleEnginePage.dash.threatsDetected,batch_09
Top Regions,상위 지역,1,ruleEnginePage.dash.topRegRev,batch_09
times,회,1,ruleEnginePage.dash.unitTimes,batch_09
Ad Account,광고 계정,1,ruleEnginePage.marketing.adAccountFilter,batch_09
Sub Account 1,서브 계정 1,1,ruleEnginePage.marketing.adFilterSub,batch_09
Ad Meta Dynamic Chart Performance,Meta 동적 광고 성과,1,ruleEnginePage.marketing.adMetaDynChart,batch_09
Performance during the selected active period.,선택한 기간의 성과입니다.,1,ruleEnginePage.marketing.adTableSub,batch_09
Ad Performance Detail (Campaign/Ad Set),광고 성과 상세 (캠페인/광고 세트),1,ruleEnginePage.marketing.adTableTitle,batch_09
Ai Reason Detail,AI 판단 근거 상세,1,ruleEnginePage.marketing.aiReasonDetail,batch_09
Approved By,승인자,1,ruleEnginePage.marketing.approvedBy,batch_09
Bg Period Monthly,월별,1,ruleEnginePage.marketing.bgPeriodMonthly,batch_09
Bg Period Quarterly,분기별,1,ruleEnginePage.marketing.bgPeriodQuarterly,batch_09
Bg Period Yearly,연도별,1,ruleEnginePage.marketing.bgPeriodYearly,batch_09
Bg Planner,예산 플래너 안내,1,ruleEnginePage.marketing.bgPlannerDesc,batch_09
Google（YouTube）,Google（YouTube）,1,ruleEnginePage.marketing.ch_google,batch_09
CPA Cost,CPA,1,ruleEnginePage.marketing.colCpa,batch_09
Col Item Name,항목명,1,ruleEnginePage.marketing.colItemName,batch_09
Actual Conversions,실제 전환 수,1,ruleEnginePage.marketing.colResultConv,batch_09
Default Team,기본 팀,1,ruleEnginePage.marketing.defaultTeam,batch_09
Explain Cat Insight,카테고리 인사이트 설명,1,ruleEnginePage.marketing.explainCatInsight,batch_09
Explain Ch Why,채널 판단 근거,1,ruleEnginePage.marketing.explainChWhy,batch_09
Explain Edit Note,편집 메모 설명,1,ruleEnginePage.marketing.explainEditNote,batch_09
Explain Title,설명,1,ruleEnginePage.marketing.explainTitle,batch_09
Mem Access Saved,멤버 접근 권한 저장 완료,1,ruleEnginePage.marketing.memAccessSaved,batch_09
Average CPC,평균 CPC,1,ruleEnginePage.marketing.metricCpc,batch_09
Average CPM,평균 CPM,1,ruleEnginePage.marketing.metricCpm,batch_09
Average CTR,평균 CTR,1,ruleEnginePage.marketing.metricCtr,batch_09
Return on Ad Spend (ROAS),광고 수익률 (ROAS),1,ruleEnginePage.marketing.metricRoas,batch_09
Daily Spend,일별 광고비,1,ruleEnginePage.marketing.metricSpend,batch_09
Detailed Ad Media Performance,광고 매체 상세 성과,1,ruleEnginePage.marketing.mktHierTitle,batch_09
🔴 LIVE,🔴 LIVE,1,ruleEnginePage.marketing.realModeLabel,batch_09
Status Approved,승인됨,1,ruleEnginePage.marketing.statusApproved,batch_09
Status Paused,일시정지,1,ruleEnginePage.marketing.statusPaused,batch_09
Status Pending,대기 중,1,ruleEnginePage.marketing.statusPending,batch_09
Status Rejected,반려됨,1,ruleEnginePage.marketing.statusRejected,batch_09
Ad Set Level,광고 세트 레벨,1,ruleEnginePage.marketing.tabAdset,batch_09
Root_page Title_ai Policy,AI 정책,1,ruleEnginePage.root_pageTitle_aiPolicy,batch_09
Root_page Title_approvals,승인 관리,1,ruleEnginePage.root_pageTitle_approvals,batch_09
Root_page Title_integration Hub,연동 허브,1,ruleEnginePage.root_pageTitle_integrationHub,batch_09
Root_page Title_marketing,마케팅,1,ruleEnginePage.root_pageTitle_marketing,batch_09
Root_page Title_onboarding,온보딩,1,ruleEnginePage.root_pageTitle_onboarding,batch_09
Root_page Title_writeback,Writeback,1,ruleEnginePage.root_pageTitle_writeback,batch_09
Add a comment to the current view...,현재 화면에 코멘트를 추가하세요...,1,ruleEnginePage.super.aaAddCmt,batch_09
🔷 Data Warehouse,🔷 데이터 웨어하우스,1,ruleEnginePage.super.conTabDw,batch_09
🟢 Connected,🟢 연결됨,1,ruleEnginePage.super.ihConnected,batch_09
Connecting...,연결 중...,1,ruleEnginePage.super.ihConnecting,batch_09
📊 Widget Library,📊 위젯 라이브러리,1,ruleEnginePage.super.rbLib,batch_09
🛠️ Custom Report Builder,🛠️ 맞춤 리포트 빌더,1,ruleEnginePage.super.rbTitle,batch_09
Adjust Inventory,재고 조정,1,ruleEnginePage.wms.adjustInventory,batch_09
Stock adjustment will be reflected in In/Out tab.,재고 조정 내역은 입출고 탭에 반영됩니다.,1,ruleEnginePage.wms.auditAdjAlert,batch_09
All SKUs,전체 SKU,1,ruleEnginePage.wms.auditAllSku,batch_09
🔧 Bulk Adjust,🔧 일괄 조정,1,ruleEnginePage.wms.auditBulkAdj,batch_09
Book Stock,장부 재고,1,ruleEnginePage.wms.auditColBook,batch_09
Count Input,실사 입력,1,ruleEnginePage.wms.auditColInput,batch_09
✅ Completed,✅ 완료,1,ruleEnginePage.wms.auditCompleted,batch_09
{n} SKUs uncounted. Complete?,{n}개 SKU가 미실사 상태입니다. 완료하시겠습니까?,1,ruleEnginePage.wms.auditConfirmMsg,batch_09
🔄 Counting,🔄 실사 진행 중,1,ruleEnginePage.wms.auditCounting,batch_09
Audit Date,실사 일자,1,ruleEnginePage.wms.auditDateLabel,batch_09
Discrepancy,차이 수량,1,ruleEnginePage.wms.auditDiffQty,batch_09
🖨️ Diff Report,🖨️ 차이 리포트,1,ruleEnginePage.wms.auditDiffReport,batch_09
⚠️ Discrepancy Items,⚠️ 불일치 항목,1,ruleEnginePage.wms.auditDiscTitle,batch_09
📝 Draft,📝 임시 저장,1,ruleEnginePage.wms.auditDraft,batch_09
📈 Excess,📈 초과,1,ruleEnginePage.wms.auditExcess,batch_09
Movement History,이동 이력,1,ruleEnginePage.wms.auditLogBtn,batch_09
Delete History,이력 삭제,1,ruleEnginePage.wms.auditLogClearBtn,batch_09
Delete all history? This cannot be undone.,전체 이력을 삭제하시겠습니까? 이 작업은 되돌릴 수 없습니다.,1,ruleEnginePage.wms.auditLogClearConfirm,batch_09
Immutable log of all stock changes. Up to 500 records.,모든 재고 변경 이력이 기록됩니다. 최대 500건까지 저장됩니다.,1,ruleEnginePage.wms.auditLogDesc,batch_09
No movement history recorded.,기록된 이동 이력이 없습니다.,1,ruleEnginePage.wms.auditLogEmpty,batch_09
Stock Movement History (Audit Trail),재고 이동 이력 (감사 로그),1,ruleEnginePage.wms.auditLogTitle,batch_09
No Issues,이슈 없음,1,ruleEnginePage.wms.auditNoDiff,batch_09
✅ Normal,✅ 정상,1,ruleEnginePage.wms.auditNormal,batch_09
📉 Short,📉 부족,1,ruleEnginePage.wms.auditShort,batch_09
🔄 Start,🔄 시작,1,ruleEnginePage.wms.auditStartBtn,batch_09
Total Discrepancy Qty,총 차이 수량,1,ruleEnginePage.wms.auditTotalDiff,batch_09
+ Add Bundle,+ 번들 추가,1,ruleEnginePage.wms.bdlAddBtn,batch_09
+ Add,+ 추가,1,ruleEnginePage.wms.bdlAddComp,batch_09
Assemblable,조립 가능 수량,1,ruleEnginePage.wms.bdlAssemble,batch_09
Components (BOM),구성품 (BOM),1,ruleEnginePage.wms.bdlBomTitle,batch_09
Bundle Name,번들명,1,ruleEnginePage.wms.bdlNameLabel,batch_09
Bdl Name Ph,번들명을 입력해주세요,1,ruleEnginePage.wms.bdlNamePh,batch_09
New Bundle,새 번들,1,ruleEnginePage.wms.bdlNewTitle,batch_09
Bundle Registration Complete:,번들 등록 완료:,1,ruleEnginePage.wms.bdlRegAlert,batch_09
📦 Ship 1 Set,📦 1세트 출고,1,ruleEnginePage.wms.bdlShip1,batch_09
📦 Ship 10 Sets,📦 10세트 출고,1,ruleEnginePage.wms.bdlShip10,batch_09
Bundle Shipment:,번들 출고:,1,ruleEnginePage.wms.bdlShipAlert,batch_09
Bundle SKU,번들 SKU,1,ruleEnginePage.wms.bdlSkuLabel,batch_09
+ Add Carrier,+ 운송사 추가,1,ruleEnginePage.wms.carrAddBtn,batch_09
Total Registered,전체 등록 수,1,ruleEnginePage.wms.carrAllReg,batch_09
API Connected,API 연결됨,1,ruleEnginePage.wms.carrApiDone,batch_09
API Key,API 키,1,ruleEnginePage.wms.carrApiKeyLabel,batch_09
Enter API Key,API 키를 입력해주세요,1,ruleEnginePage.wms.carrApiKeyPh,batch_09
Enter API Key first.,API 키를 먼저 입력해주세요.,1,ruleEnginePage.wms.carrApiKeyRequired,batch_09
✏️ Edit Carrier,✏️ 운송사 수정,1,ruleEnginePage.wms.carrEditTitle,batch_09
❌ Auth failed for {name},❌ {name} 인증 실패,1,ruleEnginePage.wms.carrFailMsg,batch_09
❌ Failed,❌ 실패,1,ruleEnginePage.wms.carrIntegFail,batch_09
✅ Connected,✅ 연결됨,1,ruleEnginePage.wms.carrIntegOk,batch_09
🔑 Key Registered,🔑 키 등록 완료,1,ruleEnginePage.wms.carrKeyReg,batch_09
🔄 Testing {name} API...,🔄 {name} API 테스트 중...,1,ruleEnginePage.wms.carrLoadingMsg,batch_09
Name and code required.,이름과 코드를 입력해주세요.,1,ruleEnginePage.wms.carrNameRequired,batch_09
➕ New Carrier,➕ 새 운송사,1,ruleEnginePage.wms.carrNewTitle,batch_09
Not Connected,연결 안 됨,1,ruleEnginePage.wms.carrNoApi,batch_09
⚠️ Not Connected,⚠️ 연결 안 됨,1,ruleEnginePage.wms.carrNoInteg,batch_09
✅ {name} API connected,✅ {name} API 연결 완료,1,ruleEnginePage.wms.carrOkMsg,batch_09
🔌 Test,🔌 테스트,1,ruleEnginePage.wms.carrTestBtn,batch_09
🔄 Testing,🔄 테스트 중,1,ruleEnginePage.wms.carrTestLoading,batch_09
✅ Re-test,✅ 재테스트,1,ruleEnginePage.wms.carrTestOk,batch_09
Tracking URL,배송 추적 URL,1,ruleEnginePage.wms.carrTrackUrlLabel,batch_09
✓ Approve,✓ 승인,1,ruleEnginePage.wms.combApproveBtn,batch_09
✓ Approved,✓ 승인됨,1,ruleEnginePage.wms.combApproved,batch_09
Bundle Carrier,묶음 배송 운송사,1,ruleEnginePage.wms.combCarrierLabel,batch_09
💡 Bundle multiple orders from the same buyer into one package.,💡 동일 구매자의 여러 주문을 하나의 패키지로 묶어 배송합니다.,1,ruleEnginePage.wms.combInfo,batch_09
📋 Bundle Request List,📋 묶음 배송 요청 목록,1,ruleEnginePage.wms.combListTitle,batch_09
Order Numbers,주문 번호,1,ruleEnginePage.wms.combOrderListLabel,batch_09
Enter order numbers.,주문 번호를 입력해주세요.,1,ruleEnginePage.wms.combOrderRequired,batch_09
⏳ Pending,⏳ 대기 중,1,ruleEnginePage.wms.combPending,batch_09
Combined Shipment,묶음 배송,1,ruleEnginePage.wms.combPrefix,batch_09
📦 Bundle Request,📦 묶음 배송 요청,1,ruleEnginePage.wms.combRegTitle,batch_09
+ Bundle Request,+ 묶음 배송 요청,1,ruleEnginePage.wms.combReqBtn,batch_09
🚚 Ship Complete,🚚 출고 완료,1,ruleEnginePage.wms.combShipBtn,batch_09
🚚 Tracking,🚚 배송 추적,1,ruleEnginePage.wms.combTracking,batch_09
Execute Bulk Registration,일괄 등록 실행,1,ruleEnginePage.wms.csvExecuteBtn,batch_09
CSV Bulk Import,CSV 일괄 업로드,1,ruleEnginePage.wms.csvImportBtn,batch_09
Bulk register SKU/inventory via CSV file. Required columns:,CSV 파일로 SKU·재고를 일괄 등록합니다. 필수 컬럼:,1,ruleEnginePage.wms.csvImportDesc,batch_09
records imported!,건 업로드 완료!,1,ruleEnginePage.wms.csvImportDone,batch_09
Csv Import Title,CSV 업로드,1,ruleEnginePage.wms.csvImportTitle,batch_09
Csv More Rows,CSV 더 보기,1,ruleEnginePage.wms.csvMoreRows,batch_09
records detected,건 감지됨,1,ruleEnginePage.wms.csvRowsDetected,batch_09
Export Excel Btn,Excel 내보내기,1,ruleEnginePage.wms.exportExcelBtn,batch_09
Adjustment Qty,조정 수량,1,ruleEnginePage.wms.invAdjQty,batch_09
🔧 Stock Adjustment (Live),🔧 재고 조정 (실시간),1,ruleEnginePage.wms.invAdjTitle,batch_09
+ Add Item,+ 항목 추가,1,ruleEnginePage.wms.invcAddItem,batch_09
📄 Invoice Info,📄 인보이스 정보,1,ruleEnginePage.wms.invcBasicInfo,batch_09
Description,설명,1,ruleEnginePage.wms.invcColDesc,batch_09
HS Code,HS 코드,1,ruleEnginePage.wms.invcColHs,batch_10
📦 Consignee,📦 수하인,1,ruleEnginePage.wms.invcConsigneeTitle,batch_10
📋 Copy Number,📋 번호 복사,1,ruleEnginePage.wms.invcCopyNo,batch_10
Auto-generate customs invoice,통관 인보이스 자동 생성,1,ruleEnginePage.wms.invcDesc,batch_10
Rate (KRW/{c}),환율 (KRW/{c}),1,ruleEnginePage.wms.invcExRateLabel,batch_10
📋 Line Items,📋 품목 내역,1,ruleEnginePage.wms.invcItemsTitle,batch_10
Invoice No,인보이스 번호,1,ruleEnginePage.wms.invcNoLabel,batch_10
Safety Stock,안전 재고,1,ruleEnginePage.wms.invColSafe,batch_10
🖨️ Print Invoice,🖨️ 인보이스 인쇄,1,ruleEnginePage.wms.invcPrintBtn,batch_10
Customs notes,통관 비고,1,ruleEnginePage.wms.invcRemarkPh,batch_10
🏢 Shipper,🏢 송하인,1,ruleEnginePage.wms.invcShipperTitle,batch_10
🧾 Commercial Invoice,🧾 상업 송장,1,ruleEnginePage.wms.invcTitle,batch_10
📦 Warehouse Stock by SKU,📦 SKU별 창고 재고,1,ruleEnginePage.wms.invTableTitle,batch_10
Total Stock (pcs) · Live,총 재고 (개) · 실시간,1,ruleEnginePage.wms.invTotalStock,batch_10
Ref No,참조 번호,1,ruleEnginePage.wms.ioColRef,batch_10
Stock Adjustment,재고 조정,1,ruleEnginePage.wms.ioFilterAdj,batch_10
Return Inbound,반품 입고,1,ruleEnginePage.wms.ioFilterRetInbound,batch_10
Return Outbound,반품 출고,1,ruleEnginePage.wms.ioFilterRetOutbound,batch_10
Reason/Memo,사유·메모,1,ruleEnginePage.wms.ioMemoLabel,batch_10
Qty *,수량 *,1,ruleEnginePage.wms.ioQtyLabel,batch_10
Order No or PO No,주문 번호 또는 발주 번호,1,ruleEnginePage.wms.ioRefPh,batch_10
+ Register In/Out,+ 입출고 등록,1,ruleEnginePage.wms.ioRegBtn,batch_10
📦 Register In/Out,📦 입출고 등록,1,ruleEnginePage.wms.ioRegTitle,batch_10
Return Reason,반품 사유,1,ruleEnginePage.wms.ioReturnReason,batch_10
"Change of mind, defective, etc.","단순 변심, 불량 등",1,ruleEnginePage.wms.ioReturnReasonPh,batch_10
Search SKU/Product/Ref No...,SKU·상품·참조 번호 검색...,1,ruleEnginePage.wms.ioSearchPh,batch_10
Transfer Destination Warehouse,이동 대상 창고,1,ruleEnginePage.wms.ioTransferDest,batch_10
Io Unit Label,단위,1,ruleEnginePage.wms.ioUnitLabel,batch_10
Warehouse *,창고 *,1,ruleEnginePage.wms.ioWhLabel,batch_10
Lot No,로트 번호,1,ruleEnginePage.wms.lotColLotNo,batch_10
Mfg Date,제조일,1,ruleEnginePage.wms.lotColMfg,batch_10
days left,일 남음,1,ruleEnginePage.wms.lotDaysLeft,batch_10
⚠️ Expiry within 30 days:,⚠️ 30일 이내 만료 예정:,1,ruleEnginePage.wms.lotExpireSoon,batch_10
⚠ Imminent,⚠ 임박,1,ruleEnginePage.wms.lotImminent,batch_10
✅ Lot registered,✅ 로트 등록 완료,1,ruleEnginePage.wms.lotRegDone,batch_10
+ New Lot,+ 새 로트,1,ruleEnginePage.wms.lotRegTitle,batch_10
Pending Receipt,입고 대기,1,ruleEnginePage.wms.pendingReceive,batch_10
Pending Shipment,출고 대기,1,ruleEnginePage.wms.pendingShip,batch_10
Add Permission,권한 추가,1,ruleEnginePage.wms.permAddBtn,batch_10
Permission Management,권한 관리,1,ruleEnginePage.wms.permBtn,batch_10
Control warehouse access permissions by user. Permissions vary by role.,사용자별 창고 접근 권한을 관리합니다. 역할에 따라 권한이 달라집니다.,1,ruleEnginePage.wms.permDesc,batch_10
No permissions registered. Please add users.,등록된 권한이 없습니다. 사용자를 추가해주세요.,1,ruleEnginePage.wms.permEmpty,batch_10
Perm Title,권한,1,ruleEnginePage.wms.permTitle,batch_10
User Email,사용자 이메일,1,ruleEnginePage.wms.permUserLabel,batch_10
🔐 Approval Pending,🔐 승인 대기,1,ruleEnginePage.wms.pickApprPending,batch_10
Pick ID,피킹 ID,1,ruleEnginePage.wms.pickColId,batch_10
🔐 Dispatch,🔐 출고 지시,1,ruleEnginePage.wms.pickDispatchAppr,batch_10
✅ Approve,✅ 승인,1,ruleEnginePage.wms.pickDispatchConfirm,batch_10
Approve dispatch?,출고를 승인하시겠습니까?,1,ruleEnginePage.wms.pickDispatchSub,batch_10
Dispatch Approval,출고 승인,1,ruleEnginePage.wms.pickDispatchTitle,batch_10
Picking starts after approval.,승인 후 피킹이 시작됩니다.,1,ruleEnginePage.wms.pickDispatchWarn,batch_10
Process Shipment,출고 처리,1,ruleEnginePage.wms.processShipment,batch_10
All POs,전체 발주,1,ruleEnginePage.wms.recvAllPO,batch_10
✅ Confirm Receipt,✅ 입고 확정,1,ruleEnginePage.wms.recvConfirmBtn,batch_10
In Transit,운송 중,1,ruleEnginePage.wms.recvInTransit,batch_10
Total PO Amt,총 발주 금액,1,ruleEnginePage.wms.recvTotalAmt,batch_10
Register Receipt,입고 등록,1,ruleEnginePage.wms.registerReceipt,batch_10
Click to auto-fill PO,클릭하면 발주 정보가 자동 입력됩니다,1,ruleEnginePage.wms.replClickAuto,batch_10
⚡ Create PO,⚡ 발주 생성,1,ruleEnginePage.wms.replCreateBtn,batch_10
✅ PO created,✅ 발주 생성 완료,1,ruleEnginePage.wms.replDone,batch_10
📋 Purchase Order,📋 발주서,1,ruleEnginePage.wms.replFormTitle,batch_10
PO History,발주 이력,1,ruleEnginePage.wms.replHistTitle,batch_10
⚡ Reorder needed ({n} types),⚡ 재발주 필요 ({n}개 품목),1,ruleEnginePage.wms.replNeedTitle,batch_10
Est. Total,예상 합계,1,ruleEnginePage.wms.replTotal,batch_10
Apply this SKU,이 SKU 적용,1,ruleEnginePage.wms.scanApply,batch_10
Barcode Scan,바코드 스캔,1,ruleEnginePage.wms.scanBtn,batch_10
Camera access denied. Check browser permissions.,카메라 접근이 거부되었습니다. 브라우저 권한을 확인해주세요.,1,ruleEnginePage.wms.scanCamError,batch_10
Barcode detected!,바코드 감지됨!,1,ruleEnginePage.wms.scanDetected,batch_10
Align barcode to scan area...,바코드를 스캔 영역에 맞춰주세요...,1,ruleEnginePage.wms.scanScanning,batch_10
Scan Title,스캔,1,ruleEnginePage.wms.scanTitle,batch_10
Security Status: Safe,보안 상태: 안전,1,ruleEnginePage.wms.securitySafe,batch_10
No security threats detected so far.,현재까지 감지된 보안 위협이 없습니다.,1,ruleEnginePage.wms.securitySafeDesc,batch_10
Security Threat Detection Monitor,보안 위협 감지 모니터,1,ruleEnginePage.wms.securityTitle,batch_10
+ Add Vendor,+ 거래처 추가,1,ruleEnginePage.wms.supAddBtn,batch_10
Sup Code Ph,거래처 코드를 입력해주세요,1,ruleEnginePage.wms.supCodePh,batch_10
Total PO Count,총 발주 건수,1,ruleEnginePage.wms.supDrawerTotalPO,batch_10
✏️ Edit Vendor,✏️ 거래처 수정,1,ruleEnginePage.wms.supEditTitle,batch_10
Lead Time (days),리드타임 (일),1,ruleEnginePage.wms.supLeadLabel,batch_10
Sup Name Ph,거래처명을 입력해주세요,1,ruleEnginePage.wms.supNamePh,batch_10
➕ New Vendor,➕ 새 거래처,1,ruleEnginePage.wms.supNewTitle,batch_10
+ Add Supplier,+ 공급사 추가,1,ruleEnginePage.wms.supplierAdd,batch_10
Supplier Management,공급사 관리,1,ruleEnginePage.wms.supplierTitle,batch_10
💡 Link PO history via Auto-PO tab.,💡 자동 발주 탭에서 발주 이력을 연결할 수 있습니다.,1,ruleEnginePage.wms.supPoHistHint,batch_10
📋 PO History,📋 발주 이력,1,ruleEnginePage.wms.supPoHistory,batch_10
Search vendor...,거래처 검색...,1,ruleEnginePage.wms.supSearchPh,batch_10
Total Amount,총 금액,1,ruleEnginePage.wms.supTotalAmt,batch_10
Total POs,총 발주 건수,1,ruleEnginePage.wms.supTotalPO,batch_10
Total PO,총 발주,1,ruleEnginePage.wms.supTotalPOLabel,batch_10
Manufacturer,제조사,1,ruleEnginePage.wms.supTypeManuf,batch_10
Raw Materials,원자재,1,ruleEnginePage.wms.supTypeRawMat,batch_10
Tab Dashboard,대시보드,1,ruleEnginePage.wms.tabDashboard,batch_10
Tab Returns,반품,1,ruleEnginePage.wms.tabReturns,batch_10
Tab Shipping,배송,1,ruleEnginePage.wms.tabShipping,batch_10
CJ Logistics,CJ대한통운,1,ruleEnginePage.wms.trackCJ,batch_10
📌 Demo data,📌 데모 데이터,1,ruleEnginePage.wms.trackDemoTag,batch_10
Shipment Departed,출고 완료,1,ruleEnginePage.wms.trackDesc1,batch_10
Sorting Complete,분류 완료,1,ruleEnginePage.wms.trackDesc2,batch_10
Line-haul Arrived,간선 도착,1,ruleEnginePage.wms.trackDesc3,batch_10
ETA: This Afternoon,도착 예정: 오늘 오후,1,ruleEnginePage.wms.trackEtaToday,batch_10
Hanjin Express,한진택배,1,ruleEnginePage.wms.trackHJ,batch_10
Seoul Gangnam Delivery Center,서울 강남 배송센터,1,ruleEnginePage.wms.trackLoc1,batch_10
Metropolitan Hub,수도권 허브,1,ruleEnginePage.wms.trackLoc2,batch_10
Incheon Logistics Center,인천 물류센터,1,ruleEnginePage.wms.trackLoc3,batch_10
Busan Dispatch Center,부산 발송센터,1,ruleEnginePage.wms.trackLoc4,batch_10
Lotte Express,롯데택배,1,ruleEnginePage.wms.trackLT,batch_10
Logen Express,로젠택배,1,ruleEnginePage.wms.trackLZ,batch_10
Track Num Ph,운송장 번호를 입력해주세요,1,ruleEnginePage.wms.trackNumPh,batch_10
🔍 Track by Number,🔍 운송장 번호 조회,1,ruleEnginePage.wms.trackSearchTitle,batch_10
+ Add Warehouse,+ 창고 추가,1,ruleEnginePage.wms.whAddBtn,batch_10
Area (㎡),면적 (㎡),1,ruleEnginePage.wms.whAreaLabel,batch_10
Warehouse Code *,창고 코드 *,1,ruleEnginePage.wms.whCodeLabel,batch_10
Current Stock,현재 재고,1,ruleEnginePage.wms.whCurrentStock,batch_10
✏️ Edit Warehouse,✏️ 창고 수정,1,ruleEnginePage.wms.whEditTitle,batch_10
🏭 Warehouse List,🏭 창고 목록,1,ruleEnginePage.wms.whListTitle,batch_10
Warehouse Name *,창고명 *,1,ruleEnginePage.wms.whNameLabel,batch_10
Warehouse name and code are required.,창고명과 코드를 입력해주세요.,1,ruleEnginePage.wms.whNameRequired,batch_10
➕ Register New Warehouse,➕ 새 창고 등록,1,ruleEnginePage.wms.whNewTitle,batch_10
Combination (Room+Cold),복합형 (상온+냉장),1,ruleEnginePage.wms.whTempCombi,batch_10
Electronics Only,전자제품 전용,1,ruleEnginePage.wms.whTempElec,batch_10
Storage Type,보관 유형,1,ruleEnginePage.wms.whTempLabel,batch_10
Operation Type,운영 유형,1,ruleEnginePage.wms.whTypeLabel,batch_10
Total Inventory Asset Value,총 재고 자산 가치,1,ruleEnginePage.wms.wmsAssetValue,batch_10
Carriers/Express,운송사·택배,1,ruleEnginePage.wms.wmsBadgeCarrier,batch_10
⚠️ Low Stock {n} types,⚠️ 재고 부족 {n}개 품목,1,ruleEnginePage.wms.wmsBadgeLowStock,batch_10
Orders {n} Linked,연동 주문 {n}건,1,ruleEnginePage.wms.wmsBadgeOrders,batch_10
Total Stock {n} 🔴Live,총 재고 {n} 🔴실시간,1,ruleEnginePage.wms.wmsBadgeTotalStock,batch_10
💰 Budget Planner →,💰 예산 플래너 →,1,ruleEnginePage.wms.wmsBtnBudget,batch_10
📡 Sales Channel →,📡 판매 채널 →,1,ruleEnginePage.wms.wmsBtnSalesChannel,batch_10
St Overpaid,초과 결제,1,stOverpaid,batch_10
St Paid,결제 완료,1,stPaid,batch_10
St Partial,부분 결제,1,stPartial,batch_10
St Unpaid,미결제,1,stUnpaid,batch_10
Views Per Order,주문당 조회 수,1,viewsPerOrder,batch_10
Demo environment — data is isolated from production,데모 환경 — 운영 데이터와 분리되어 있습니다,1,webPopup.demoIsolation,batch_10
