path,ko_value,length,latin_ratio,category
dash.operations.marketing.gf12Desc,"제출된 캠페인은 ""캠페인 관리"" 페이지에서 실시간 추적됩니다. 상태(대기/승인/활성/일시정지)를 모니터링합니다.",62,0.000,D_AUTO_ID
dash.operations.marketing.gf13Title,AI 자동 최적화,9,0.222,D_AUTO_ID
dash.operations.marketing.gf13Desc,AI가 실시간 데이터를 분석하여 성과가 낮은 채널의 예산을 성과 높은 채널로 자동 재배분합니다.,53,0.038,D_AUTO_ID
dash.operations.marketing.gf14Title,성과 리포트 분석,9,0.000,D_AUTO_ID
dash.operations.marketing.gf14Desc,"캠페인 종료 후 채널별 ROAS, CPA, CTR 등 핵심 지표를 분석합니다. AI가 다음 캠페인을 위한 개선 포인트를 제안합니다.",73,0.164,D_AUTO_ID
dash.operations.marketing.gf15Title,다음 캠페인 반복,9,0.000,D_AUTO_ID
dash.operations.marketing.gf15Desc,분석 결과를 바탕으로 예산/카테고리/채널을 조정하여 새 캠페인을 생성합니다. 반복할수록 AI 학습이 강화됩니다.,62,0.032,D_AUTO_ID
dash.operations.marketing.guideTabGuideName,📖 이용 가이드,9,0.000,D_AUTO_ID
dash.operations.marketing.guideTip6,AI 추천 채널과 직접 선택 채널을 비교하여 최적 조합을 찾으세요.,37,0.054,D_AUTO_ID
dash.operations.marketing.guideTip7,캠페인 실행 전 반드시 관리자 승인을 거치면 예산 초과를 방지할 수 있습니다.,43,0.000,D_AUTO_ID
dash.operations.marketing.sidebarUpgrade,계정 업그레이드,8,0.000,D_AUTO_ID
dash.operations.marketing.sidebarAlertCount,13개 알림,6,0.000,D_AUTO_ID
dash.operations.marketing.sidebarLogout,데모 종료 및 로그아웃,12,0.000,D_AUTO_ID
dash.operations.marketing.upgradalTitle,Pro 플랜 전용 메뉴,12,0.250,D_AUTO_ID
dash.operations.marketing.upgradalDesc,"이 메뉴는 유료 요금제에서 제공되는 강력한 엔터프라이즈 기능입니다.
지금 Pro 플랜으로 업그레이드하고 모든 기능을 제한 없이 경험해 보세요.",79,0.038,D_AUTO_ID
dash.operations.marketing.upgradalClose,닫기,2,0.000,D_AUTO_ID
dash.operations.marketing.upgradalBtn,업그레이드 알아보기,10,0.000,D_AUTO_ID
dash.operations.marketing.upgradeLabel,프로,2,0.000,D_AUTO_ID
dash.operations.marketing.quickFavs,즐겨찾기,4,0.000,D_AUTO_ID
dash.operations.marketing.quickRecents,최근 메뉴,5,0.000,D_AUTO_ID
dash.operations.marketing.wms,WMS 재고관리,8,0.375,D_AUTO_ID
dash.operations.marketing.priceOpt,최적 가격 설정,8,0.000,D_AUTO_ID
dash.operations.marketing.supplyChain,공급망 모니터링,8,0.000,D_AUTO_ID
dash.operations.marketing.returnsPortal,반품 포털,5,0.000,D_AUTO_ID
dash.operations.marketing.adSpend,광고비,3,0.000,D_AUTO_ID
dash.operations.marketing.vsYesterday,어제 대비,5,0.000,D_AUTO_ID
dash.operations.marketing.selectRoleTitle,당신의 역할을 선택해주세요,14,0.000,D_AUTO_ID
dash.operations.marketing.selectRoleDesc,역할에 맞는 맞춤형 옵션과 퀵 액션을 제안합니다.,27,0.000,D_AUTO_ID
dash.operations.marketing.selectRoleBtn,역할 선택하기,7,0.000,D_AUTO_ID
dash.operations.marketing.mode,모드,2,0.000,D_AUTO_ID
dash.operations.marketing.todayTasks,오늘의 할 일,7,0.000,D_AUTO_ID
dash.operations.marketing.changeRole,역할 변경,5,0.000,D_AUTO_ID
dash.operations.marketing.channelMix,채널 믹스,5,0.000,D_AUTO_ID
dash.operations.marketing.liveActivity,실시간 활동,6,0.000,D_AUTO_ID
dash.operations.marketing.sysStatus,시스템 현황,6,0.000,D_AUTO_ID
dash.operations.marketing.moduleShortcuts,모듈 숏컷,5,0.000,D_AUTO_ID
dash.operations.marketing.analyticsModules,애널리틱스 모듈,8,0.000,D_AUTO_ID
dash.operations.marketing.Attribution,어트리뷰션,5,0.000,D_AUTO_ID
dash.operations.marketing.GraphScore,그래프점수,5,0.000,D_AUTO_ID
dash.operations.marketing.KRChannel,국내채널,4,0.000,D_AUTO_ID
dash.operations.marketing.PriceOpt,가격최적화,5,0.000,D_AUTO_ID
dash.operations.marketing.Marketing,마케팅,3,0.000,D_AUTO_ID
dash.operations.marketing.Influencer,인플루언서,5,0.000,D_AUTO_ID
dash.operations.marketing.Reconcile,정산대조,4,0.000,D_AUTO_ID
dash.operations.marketing.Alerts,알럿,2,0.000,D_AUTO_ID
dash.operations.marketing.AIPolicy,AI정책,4,0.500,D_AUTO_ID
dash.operations.marketing.naverName,네이버 검색광고,8,0.000,D_AUTO_ID
dash.operations.marketing.chTrendKpi,매체별 주요 KPI 트렌드,14,0.214,D_AUTO_ID
dash.operations.marketing.genderDist,성별 분포,5,0.000,D_AUTO_ID
dash.operations.marketing.ageDist,연령별 분포,6,0.000,D_AUTO_ID
dash.operations.marketing.convFunnel,전환 퍼널 분석,8,0.000,D_AUTO_ID
dash.operations.marketing.chIntelTitle,채널 인텔리전스,8,0.000,D_AUTO_ID
dash.operations.marketing.chIntelDesc1,채널 카드 또는 테이블에서,14,0.000,D_AUTO_ID
dash.operations.marketing.chIntelDesc2,채널명을 클릭,7,0.000,D_AUTO_ID
dash.operations.marketing.chIntelDesc3,하면,2,0.000,D_AUTO_ID
dash.operations.marketing.channel,채널 KPI,6,0.500,D_AUTO_ID
dash.operations.marketing.sidebarCampaignActive,🟢 {{n}}개 캠페인 실행중,17,0.059,D_AUTO_ID
dash.operations.marketing.home,홈 대시보드,6,0.000,D_AUTO_ID
dash.operations.marketing.dashboard,종합 대시보드,7,0.000,D_AUTO_ID
dash.operations.marketing.rollup,롤업 뷰,4,0.000,D_AUTO_ID
dash.operations.marketing.aiMarketing,AI 마케팅,6,0.333,D_AUTO_ID
dash.operations.marketing.autoMarketing,자동화 전략,6,0.000,D_AUTO_ID
dash.operations.marketing.aiMarketingHub,AI 커뮤니케이션,9,0.222,D_AUTO_ID
dash.operations.marketing.campaignManager,캠페인 관리,6,0.000,D_AUTO_ID
dash.operations.marketing.journeyBuilder,여정 빌더,5,0.000,D_AUTO_ID
dash.operations.marketing.aiRecommend,AI 추천 엔진,8,0.250,D_AUTO_ID
dash.operations.marketing.adAnalytics,광고 현황 & 분석,10,0.000,D_AUTO_ID
dash.operations.marketing.adPerformance,광고성과,4,0.000,D_AUTO_ID
dash.operations.marketing.budgetTracker,예산 트래커,6,0.000,D_AUTO_ID
dash.operations.marketing.accountPerformance,어카운트 성과,7,0.000,D_AUTO_ID
dash.operations.marketing.attribution,어트리뷰션,5,0.000,D_AUTO_ID
dash.operations.marketing.channelKpi,채널 KPI,6,0.500,D_AUTO_ID
dash.operations.marketing.graphScore,그래프 스코어,7,0.000,D_AUTO_ID
dash.operations.marketing.crm,고객 & 채널 (CRM),13,0.231,D_AUTO_ID
dash.operations.marketing.crmMain,CRM 대시보드,8,0.375,D_AUTO_ID
dash.operations.marketing.kakaoChannel,카카오 비즈니스,8,0.000,D_AUTO_ID
dash.operations.marketing.emailMarketing,이메일 마케팅,7,0.000,D_AUTO_ID
dash.operations.marketing.smsMarketing,SMS 마케팅,7,0.429,D_AUTO_ID
dash.operations.marketing.contentCalendar,콘텐츠 캘린더,7,0.000,D_AUTO_ID
dash.operations.marketing.aiBudgetAllocator,AI 예산 배분,8,0.250,D_AUTO_ID
dash.operations.marketing.influencer,인플루언서,5,0.000,D_AUTO_ID
dash.operations.marketing.reviewsUgc,리뷰 및 UGC,8,0.375,D_AUTO_ID
dash.operations.marketing.webPopup,웹 팝업,4,0.000,D_AUTO_ID
dash.operations.marketing.commerce,커머스 정산,6,0.000,D_AUTO_ID
dash.operations.marketing.omniChannel,옴니 채널,5,0.000,D_AUTO_ID
dash.operations.marketing.catalog,카탈로그 동기화,8,0.000,D_AUTO_ID
dash.operations.marketing.orderHub,주문 허브,5,0.000,D_AUTO_ID
dash.operations.marketing.analytics,인사이트 & 리포트,10,0.000,D_AUTO_ID
dash.operations.marketing.performanceHub,퍼포먼스 허브,7,0.000,D_AUTO_ID
dash.operations.marketing.reportBuilder,리포트 빌더,6,0.000,D_AUTO_ID
dash.operations.marketing.Badge,데모 체험중,6,0.000,D_AUTO_ID
dash.operations.marketing.Join,무료로 시작하기,8,0.000,D_AUTO_ID
dash.operations.marketing.Running,실시간 데이터가 아닙니다. 가상 데이터로 플랫폼을 체험 중입니다.,36,0.000,D_AUTO_ID
dash.operations.marketing.PriceCheck,도입 및 비용 문의,10,0.000,D_AUTO_ID
dash.operations.marketing.LockBadge,🔒 데모,5,0.000,D_AUTO_ID
dash.operations.marketing.SampleDesc2,이 기능은 유료 플랜 연동 후에만 실제 데이터를 가져옵니다. 현재 화면은 가상의 샘플 데이터로 구성되어 있습니다.,63,0.000,D_AUTO_ID
dash.operations.marketing.SampleDesc3,가상 데이터가 표출되고 있습니다.,18,0.000,D_AUTO_ID
dash.operations.marketing.PricingView,요금제 확인하기,8,0.000,D_AUTO_ID
dash.operations.marketing.upgradeBarDesc,지금 API를 연동하고 자사 데이터로 플랫폼을 100% 활용하세요.,37,0.081,D_AUTO_ID
dash.operations.marketing.ApiRegister,실제 연동 가이드 보기,12,0.000,D_AUTO_ID
dash.operations.marketing.upgradeBarTitle,🎉 실제 기업 데이터를 연동하고 7일간 전체 기능을 무료로 체험해 보세요!,42,0.000,D_AUTO_ID
dash.operations.marketing.upgradeBarCoupon,현재 계정에 무료 쿠폰이 있습니다.,19,0.000,D_AUTO_ID
dash.operations.marketing.upgradeBarMembership,멤버십 쿠폰 적용 안내,12,0.000,D_AUTO_ID
dash.operations.marketing.grossRevenue,총매출,3,0.000,D_AUTO_ID
dash.operations.marketing.grossRevSub,오늘 총 매출,7,0.000,D_AUTO_ID
dash.operations.marketing.adSpendSub,전체 광고 지출,8,0.000,D_AUTO_ID
dash.operations.marketing.netROAS,순 ROAS,6,0.667,D_AUTO_ID
dash.operations.marketing.netROASSub,순수익 / 광고비,9,0.000,D_AUTO_ID
dash.operations.marketing.totalOrders,총 주문 수,6,0.000,D_AUTO_ID
dash.operations.marketing.totalOrderSub,오늘 기준,5,0.000,D_AUTO_ID
dash.operations.marketing.convRateLbl,전환율,3,0.000,D_AUTO_ID
dash.operations.marketing.convRateSub,세션 대비,5,0.000,D_AUTO_ID
dash.operations.marketing.avgOrder,평균 주문가,6,0.000,D_AUTO_ID
dash.operations.marketing.chPerfDash,채널별 퍼포먼스 대시보드,13,0.000,D_AUTO_ID
dash.operations.marketing.colChan,채널명,3,0.000,D_AUTO_ID
dash.operations.marketing.colRoas,최종 ROAS,7,0.571,D_AUTO_ID
dash.operations.marketing.colAchieve,목표달성,4,0.000,D_AUTO_ID
dash.operations.marketing.colSpend,지출 비용,5,0.000,D_AUTO_ID
dash.operations.marketing.colCtr,클릭률,3,0.000,D_AUTO_ID
dash.operations.marketing.colConv,전환율,3,0.000,D_AUTO_ID
dash.operations.marketing.colTrend,추이,2,0.000,D_AUTO_ID
dash.operations.marketing.topRegion,방문 상위 지역,8,0.000,D_AUTO_ID
dash.operations.marketing.chIntelDesc4,해당 채널의 상세 분석이 표시됩니다:,20,0.000,D_AUTO_ID
dash.operations.marketing.overview,종합 대시보드,7,0.000,D_AUTO_ID
dash.operations.marketing.overviewDesc,전체 현황 요약,8,0.000,D_AUTO_ID
dash.operations.marketing.marketing,마케팅 퍼포먼스,8,0.000,D_AUTO_ID
dash.operations.marketing.marketingDesc,광고 성과 분석,8,0.000,D_AUTO_ID
dash.operations.marketing.channelDesc,채널별 주요 지표,9,0.000,D_AUTO_ID
dash.operations.marketing.commerceDesc,커머스 정산 현황,9,0.000,D_AUTO_ID
dash.operations.marketing.sales,매출 현황,5,0.000,D_AUTO_ID
dash.operations.marketing.salesDesc,매출 및 이익 분석,10,0.000,D_AUTO_ID
dash.operations.marketing.influencerDesc,크리에이터 분석,8,0.000,D_AUTO_ID
dash.operations.marketing.system,시스템 현황,6,0.000,D_AUTO_ID
dash.operations.marketing.systemDesc,서버 모니터링,7,0.000,D_AUTO_ID
dash.operations.marketing.metImpressions,노출수,3,0.000,D_AUTO_ID
dash.operations.marketing.metReach,도달수,3,0.000,D_AUTO_ID
dash.operations.marketing.metSpend,총 지출액,5,0.000,D_AUTO_ID
dash.operations.marketing.metClicks,클릭수,3,0.000,D_AUTO_ID
dash.operations.marketing.metCtr,클릭률 (%),7,0.000,D_AUTO_ID
dash.operations.marketing.metCpc,CPC,3,1.000,D_AUTO_ID
dash.operations.marketing.metCpm,CPM,3,1.000,D_AUTO_ID
dash.operations.marketing.metConv,전환수,3,0.000,D_AUTO_ID
dash.operations.marketing.metRoas,ROAS (투자수익률),12,0.333,D_AUTO_ID
dash.operations.marketing.metricImpr,노출수 (Impressions),17,0.647,D_AUTO_ID
dash.operations.marketing.metricReach,도달 범위 (Reach),13,0.385,D_AUTO_ID
dash.operations.marketing.metricSpend,일일 지출액 (Spend),14,0.357,D_AUTO_ID
dash.operations.marketing.metricClicks,총 클릭수 (Clicks),14,0.429,D_AUTO_ID
dash.operations.marketing.metricCtr,평균 CTR,6,0.500,D_AUTO_ID
dash.operations.marketing.metricCpc,평균 CPC,6,0.500,D_AUTO_ID
dash.operations.marketing.metricCpm,평균 CPM,6,0.500,D_AUTO_ID
dash.operations.marketing.metricConv,전환수 (Conv),10,0.400,D_AUTO_ID
dash.operations.marketing.metricRoas,광고수익률 (ROAS),12,0.333,D_AUTO_ID
dash.operations.marketing.strictDateFilter,📅 캠페인 활성 기간 (엄격한 기간 필터),24,0.000,D_AUTO_ID
dash.operations.marketing.strictDateDesc,캐시를 무시하고 실시간 연동 운영 데이터를 즉시 불러옵니다.,33,0.000,D_AUTO_ID
dash.operations.marketing.leftAxis,(좌측 축 데이터),10,0.000,D_AUTO_ID
dash.operations.marketing.rightAxis,(우측 축 데이터),10,0.000,D_AUTO_ID
dash.operations.marketing.tabOverview,성과 요약,5,0.000,D_AUTO_ID
dash.operations.marketing.mktHierTitle,상세 광고 매체 성과,11,0.000,D_AUTO_ID
dash.operations.marketing.pageTitle,마케팅 & 광고 성과 (Overview),22,0.364,D_AUTO_ID
dash.operations.marketing.pageSub,AI 매체 통합 분석 - 종합 광고 성과 분석 지표 관리,31,0.065,D_AUTO_ID
dash.operations.marketing.adMetaDynChart,광고 메타 동적 차트 실적,14,0.000,D_AUTO_ID
dash.operations.marketing.totalLabel,총계,2,0.000,D_AUTO_ID
dash.operations.marketing.adTableTitle,광고 실적 상세 내역 (캠페인/광고세트),22,0.000,D_AUTO_ID
dash.operations.marketing.adTableSub,선택 기간 동안 실제 활성화된 성과 내역입니다.,26,0.000,D_AUTO_ID
dash.operations.marketing.adAccountFilter,광고 계정,5,0.000,D_AUTO_ID
dash.operations.marketing.adFilterAll,전체 계정,5,0.000,D_AUTO_ID
dash.operations.marketing.adFilterSub,서브 계정 1,7,0.000,D_AUTO_ID
dash.operations.marketing.tabCamp,캠페인 단위,6,0.000,D_AUTO_ID
dash.operations.marketing.tabAdset,광고세트 단위,7,0.000,D_AUTO_ID
dash.operations.marketing.colStatus,운영 상태,5,0.000,D_AUTO_ID
dash.operations.marketing.colItemName,캠페인 / 항목명,9,0.000,D_AUTO_ID
dash.operations.marketing.colResultConv,실제 전환,5,0.000,D_AUTO_ID
dash.operations.marketing.colCpa,CPA 비용,6,0.500,D_AUTO_ID
dash.operations.marketing.colImpr,누적 노출,5,0.000,D_AUTO_ID
dash.operations.marketing.statusActive,정상 액티브,6,0.000,D_AUTO_ID
dash.operations.marketing.statusOther,종료됨,3,0.000,D_AUTO_ID
dash.operations.marketing.purchaseWord,건 구매,4,0.000,D_AUTO_ID
dash.operations.marketing.budgetTrackTitle,예산 추적 대시보드,10,0.000,D_AUTO_ID
dash.operations.marketing.budgetTrackSub,실시간 예산 관리 및 매체별 지출 추적,21,0.000,D_AUTO_ID
dash.operations.marketing.realModeLabel,실시간,3,0.000,D_AUTO_ID
dash.operations.marketing.bgSummaryBudget,총 배정 예산,7,0.000,D_AUTO_ID
dash.operations.marketing.bgSummaryActual,총 실제 지출,7,0.000,D_AUTO_ID
dash.operations.marketing.bgSummaryProfit,잔여 예산,5,0.000,D_AUTO_ID
dash.operations.marketing.bgAchievePct,달성률,3,0.000,D_AUTO_ID
dash.operations.marketing.bgBurnRateLabel,소진율,3,0.000,D_AUTO_ID
dash.operations.marketing.bgCategoryAlloc,카테고리별 배분,8,0.000,D_AUTO_ID
dash.operations.marketing.catPerformance,퍼포먼스,4,0.000,D_AUTO_ID
dash.operations.marketing.catBrand,브랜드 인지도,7,0.000,D_AUTO_ID
dash.operations.marketing.catRetargeting,리타겟팅,4,0.000,D_AUTO_ID
dash.operations.marketing.catInfluencer,인플루언서/UGC,9,0.333,D_AUTO_ID
dash.operations.marketing.bgKpiActualVsBudget,월별 실제 vs 예산,11,0.182,D_AUTO_ID
dash.operations.marketing.bgBarActualSpend,실제 지출,5,0.000,D_AUTO_ID
dash.operations.marketing.bgBarSetBudget,예산,2,0.000,D_AUTO_ID
dash.operations.marketing.bgKpiTopChan,Top 채널,6,0.500,D_AUTO_ID
dash.operations.marketing.noData,데이터 없음,6,0.000,D_AUTO_ID
dash.operations.marketing.bgTableCampaign,캠페인 성과,6,0.000,D_AUTO_ID
dash.operations.marketing.bgColCampSum,캠페인,3,0.000,D_AUTO_ID
dash.operations.marketing.bgColImpr,노출수,3,0.000,D_AUTO_ID
dash.operations.marketing.bgColCtr,CTR,3,1.000,D_AUTO_ID
dash.operations.marketing.bgColBudget,예산,2,0.000,D_AUTO_ID
dash.operations.marketing.bgColSpend,지출,2,0.000,D_AUTO_ID
dash.operations.marketing.bgColProfit,이익,2,0.000,D_AUTO_ID
dash.operations.marketing.bgColCpc,CPC,3,1.000,D_AUTO_ID
dash.operations.marketing.bgColCpa,CPA,3,1.000,D_AUTO_ID
dash.operations.marketing.bgColRoi,ROI,3,1.000,D_AUTO_ID
dash.operations.marketing.bgCampaignCount,개 캠페인,5,0.000,D_AUTO_ID
dash.operations.marketing.bgTabOverview,예산 개요,5,0.000,D_AUTO_ID
dash.operations.marketing.bgTabPacing,채널 페이싱,6,0.000,D_AUTO_ID
dash.operations.marketing.bgTabCampaigns,캠페인별 예산,7,0.000,D_AUTO_ID
dash.operations.marketing.bgTabPnl,P&L 연동,6,0.333,D_AUTO_ID
dash.operations.marketing.bgSecurityStatus,보안 모니터,6,0.000,D_AUTO_ID
dash.operations.marketing.bgSecuritySafe,모든 시스템 안전,9,0.000,D_AUTO_ID
dash.operations.marketing.bgSecurityAlert,위협 감지됨,6,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingAllocated,총 배정,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingSpent,총 지출,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingRemaining,총 잔여,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingChart,채널별 예산 배분 vs 실제 지출,18,0.111,D_AUTO_ID
dash.operations.marketing.bgPacingAllocLabel,배정,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingSpentLabel,실제 지출,5,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingTableTitle,채널 페이싱 상세,9,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColChannel,채널,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColAlloc,배정,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColSpend,지출,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColRemaining,잔여,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColBurn,소진율,3,0.000,D_AUTO_ID
dash.operations.marketing.bgPacingColRoas,ROAS,4,1.000,D_AUTO_ID
dash.operations.marketing.bgPacingColStatus,상태,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPaceOnTrack,정상,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPaceOverspend,초과지출,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPaceUnderspend,미달,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlRevenue,매출,2,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlCogs,매출원가,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlGross,매출총이익,5,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlAdSpend,광고비,3,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlPlatformFee,플랫폼 수수료,7,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlOperating,영업이익,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlMarginSummary,마진 & ROAS 요약,12,0.333,D_AUTO_ID
dash.operations.marketing.bgPnlMargin,영업마진,4,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlNetMargin,순마진,3,0.000,D_AUTO_ID
dash.operations.marketing.bgPnlBlendedRoas,통합 ROAS,7,0.571,D_AUTO_ID
dash.operations.marketing.bgPnlAdRevenue,광고 매출,5,0.000,D_AUTO_ID
dash.operations.marketing.autoTitle,🚀 마케팅 자동화 플랫폼,14,0.000,D_AUTO_ID
dash.operations.marketing.autoSub,월 예산을 설정하면 AI가 틱톡·메타·네이버 등에 최적화된 마케팅 전략을 자동으로 수립합니다,51,0.039,D_AUTO_ID
dash.operations.marketing.tabSetup,① 캠페인 설정,8,0.000,D_AUTO_ID
dash.operations.marketing.tabPreview,② AI 전략 미리보기,12,0.167,D_AUTO_ID
dash.operations.marketing.tabCampaignMgmt,③ 캠페인 관리,8,0.000,D_AUTO_ID
dash.operations.marketing.budgetSetup,💰 월 마케팅 예산 설정,14,0.000,D_AUTO_ID
dash.operations.marketing.directInput,직접 입력 (원),9,0.000,D_AUTO_ID
dash.operations.marketing.campaignPeriod,캠페인 기간,6,0.000,D_AUTO_ID
dash.operations.marketing.monthly,월간 (1개월),8,0.000,D_AUTO_ID
dash.operations.marketing.quarterly,분기 (3개월),8,0.000,D_AUTO_ID
dash.operations.marketing.halfyear,반기 (6개월),8,0.000,D_AUTO_ID
dash.operations.marketing.setBudget,설정 예산:,6,0.000,D_AUTO_ID
dash.operations.marketing.perMonth,/ 월,3,0.000,D_AUTO_ID
dash.operations.marketing.categorySelect,🏷 판매 상품 카테고리 선택 (복수 선택 가능),27,0.000,D_AUTO_ID
dash.operations.marketing.channelSelect,📡 마케팅 광고 채널 선택,15,0.000,D_AUTO_ID
dash.operations.marketing.salesChannels,🌐 연동된 판매채널 (마케팅 연계 대상),23,0.000,D_AUTO_ID
dash.operations.marketing.salesChannelSub,활성화된 채널에 마케팅 성과 데이터가 연동됩니다.,27,0.000,D_AUTO_ID
dash.operations.marketing.active,● 활성,4,0.000,D_AUTO_ID
dash.operations.marketing.inactive,○ 비활성,5,0.000,D_AUTO_ID
dash.operations.marketing.connStatusOk,연동됨,3,0.000,D_AUTO_ID
dash.operations.marketing.connStatusNeed,API Key 필요,10,0.600,D_AUTO_ID
dash.operations.marketing.connClickToSetup,클릭하여 연동허브에서 API Key를 설정하세요,26,0.231,D_AUTO_ID
dash.operations.marketing.connSalesHint,API Key가 미연동된 채널이 있습니다. 연동허브에서 API Key를 등록하면 자동으로 활성화됩니다.,57,0.211,D_AUTO_ID
dash.operations.marketing.goIntegrationHub,연동허브 이동,7,0.000,D_AUTO_ID
dash.operations.marketing.campaignDetail2,📝 캠페인 상세 (선택),14,0.000,D_AUTO_ID
dash.operations.marketing.campaignNameLabel,캠페인 이름 (미입력시 자동생성),18,0.000,D_AUTO_ID
dash.operations.marketing.campaignNamePh,예: 2026 봄 뷰티 캠페인,16,0.000,D_AUTO_ID
dash.operations.marketing.targetLabel,타겟 고객 (선택),10,0.000,D_AUTO_ID
dash.operations.marketing.targetPh,"예: 20~35세 여성, 뷰티·패션 관심",22,0.000,D_AUTO_ID
dash.operations.marketing.generateBtn,🚀 AI 마케팅 전략 자동 생성,18,0.111,D_AUTO_ID
dash.operations.marketing.generating,🤖 AI가 마케팅 전략을 생성하는 중…,22,0.091,D_AUTO_ID
dash.operations.marketing.needCatChannel,⚠ 카테고리와 광고 채널 선택이 필요합니다.,24,0.000,D_AUTO_ID
dash.operations.marketing.previewEmpty,← 먼저 ① 캠페인 설정에서 AI 전략을 생성해주세요.,30,0.067,D_AUTO_ID
dash.operations.marketing.goSetup,설정으로 이동 →,9,0.000,D_AUTO_ID
dash.operations.marketing.kpiTotal,총 예산,4,0.000,D_AUTO_ID
dash.operations.marketing.kpiImpressions,예상 노출수,6,0.000,D_AUTO_ID
