ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketing.AIPolicy,LATIN_LONG,AI Policy,AI Policy,AI Policy,9,
pages,pages.marketing.aiRecommend,LATIN_LONG,AI Instant Recommendations,AI Instant Recommendations,AI Instant Recommendations,26,
pages,pages.marketing.analyticsModules,LATIN_LONG,Analytics Modules,Analytics Modules,Analytics Modules,17,
pages,pages.marketing.ApiRegister,LATIN_LONG,View Integration Guide,View Integration Guide,View Integration Guide,22,
pages,pages.marketing.autoMarketing,LATIN_LONG,AI Strategy Generator,AI Strategy Generator,AI Strategy Generator,21,
pages,pages.marketing.budgetTracker,LATIN_LONG,Budget Tracker,Budget Tracker,Budget Tracker,14,
pages,pages.marketing.campaignManager,LATIN_LONG,Campaign Manager,Campaign Manager,Campaign Manager,16,
pages,pages.marketing.catalog,LATIN_LONG,Product Catalog,Product Catalog,Product Catalog,15,
pages,pages.marketing.channelDesc,LATIN_LONG,Core KPIs by Channel,Core KPIs by Channel,Core KPIs by Channel,20,
pages,pages.marketing.channelKpi,LATIN_LONG,Channel KPI,Channel KPI,Channel KPI,11,
pages,pages.marketing.channelMix,LATIN_LONG,Channel Mix,Channel Mix,Channel Mix,11,
pages,pages.marketing.chIntelDesc1,LATIN_LONG,Ch Intel Desc1,Ch Intel Desc1,Ch Intel Desc1,14,
pages,pages.marketing.chIntelDesc2,LATIN_LONG,Ch Intel Desc2,Ch Intel Desc2,Ch Intel Desc2,14,
pages,pages.marketing.chIntelDesc3,LATIN_LONG,Ch Intel Desc3,Ch Intel Desc3,Ch Intel Desc3,14,
pages,pages.marketing.chIntelDesc4,LATIN_LONG,Ch Intel Desc4,Ch Intel Desc4,Ch Intel Desc4,14,
pages,pages.marketing.chIntelTitle,LATIN_LONG,Channel Intelligence,Channel Intelligence,Channel Intelligence,20,
pages,pages.marketing.chPerfDash,LATIN_LONG,Channel Performance Dashboard,Channel Performance Dashboard,Channel Performance Dashboard,29,
pages,pages.marketing.chTrendKpi,LATIN_LONG,Key KPI Trends by Media,Key KPI Trends by Media,Key KPI Trends by Media,23,
pages,pages.marketing.colAchieve,LATIN_LONG,Goal Achievement,Goal Achievement,Goal Achievement,16,
pages,pages.marketing.colChan,LATIN_LONG,Channel Name,Channel Name,Channel Name,12,
pages,pages.marketing.commerce,LATIN_LONG,Commerce & Settlement,Commerce & Settlement,Commerce & Settlement,21,
pages,pages.marketing.commerceDesc,LATIN_LONG,Order · Inventory · Settlement Unified Status,Order · Inventory · Settlement Unified Status,Order · Inventory · Settlement Unified Status,45,
pages,pages.marketing.convFunnel,LATIN_LONG,Conversion Funnel Analysis,Conversion Funnel Analysis,Conversion Funnel Analysis,26,
pages,pages.marketing.convRateSub,LATIN_LONG,vs Sessions,vs Sessions,vs Sessions,11,
pages,pages.marketing.crm,LATIN_LONG,Customer · CRM,Customer · CRM,Customer · CRM,14,
pages,pages.marketing.crmMain,LATIN_LONG,Customer CRM + AI Segment,Customer CRM + AI Segment,Customer CRM + AI Segment,25,
pages,pages.marketing.dashboard,LATIN_LONG,Unified Dashboard,Unified Dashboard,Unified Dashboard,17,
pages,pages.marketing.emailMarketing,LATIN_LONG,Email + A/B Test,Email + A/B Test,Email + A/B Test,16,
pages,pages.marketing.genderDist,LATIN_LONG,Gender Distribution,Gender Distribution,Gender Distribution,19,
pages,pages.marketing.influencerDesc,LATIN_LONG,Influencer · UGC Performance Analysis,Influencer · UGC Performance Analysis,Influencer · UGC Performance Analysis,37,
pages,pages.marketing.journeyBuilder,LATIN_LONG,Journey Builder,Journey Builder,Journey Builder,15,
pages,pages.marketing.kakaoChannel,LATIN_LONG,Kakao Channel,Kakao Channel,Kakao Channel,13,
pages,pages.marketing.KRChannel,LATIN_LONG,KR Channel,KR Channel,KR Channel,10,
pages,pages.marketing.liveActivity,LATIN_LONG,Live Activity,Live Activity,Live Activity,13,
pages,pages.marketing.LockBadge,LATIN_LONG,🔒 Demo,🔒 Demo,🔒 Demo,7,
pages,pages.marketing.marketingDesc,LATIN_LONG,Ad · Campaign Integrated Analysis,Ad · Campaign Integrated Analysis,Ad · Campaign Integrated Analysis,33,
pages,pages.marketing.moduleShortcuts,LATIN_LONG,Module Shortcuts,Module Shortcuts,Module Shortcuts,16,
pages,pages.marketing.naverName,LATIN_LONG,Naver Search Ads,Naver Search Ads,Naver Search Ads,16,
pages,pages.marketing.netROASSub,LATIN_LONG,Net Profit / Ad Spend,Net Profit / Ad Spend,Net Profit / Ad Spend,21,
pages,pages.marketing.orderHub,LATIN_LONG,Order Hub,Order Hub,Order Hub,9,
pages,pages.marketing.overviewDesc,LATIN_LONG,All platform KPIs at a glance,All platform KPIs at a glance,All platform KPIs at a glance,29,
pages,pages.marketing.performanceHub,LATIN_LONG,Performance Hub,Performance Hub,Performance Hub,15,
pages,pages.marketing.PriceCheck,LATIN_LONG,Price Check,Price Check,Price Check,11,
pages,pages.marketing.priceOpt,LATIN_LONG,Price Optimization,Price Optimization,Price Optimization,18,
pages,pages.marketing.PriceOpt,LATIN_LONG,Price Opt,Price Opt,Price Opt,9,
pages,pages.marketing.PricingView,LATIN_LONG,Check Pricing Plans,Check Pricing Plans,Check Pricing Plans,19,
pages,pages.marketing.quickRecents,LATIN_LONG,Recent Visits,Recent Visits,Recent Visits,13,
pages,pages.marketing.Reconcile,LATIN_LONG,Reconciliation,Reconciliation,Reconciliation,14,
pages,pages.marketing.reportBuilder,LATIN_LONG,Report Builder,Report Builder,Report Builder,14,
pages,pages.marketing.returnsPortal,LATIN_LONG,Returns Automation Portal,Returns Automation Portal,Returns Automation Portal,25,
pages,pages.marketing.reviewsUgc,LATIN_LONG,Reviews & UGC Analysis,Reviews & UGC Analysis,Reviews & UGC Analysis,22,
pages,pages.marketing.rollup,LATIN_LONG,Rollup View,Rollup View,Rollup View,11,
pages,pages.marketing.sales,LATIN_LONG,Global Sales,Global Sales,Global Sales,12,
pages,pages.marketing.salesDesc,LATIN_LONG,Revenue Status by Country/Region,Revenue Status by Country/Region,Revenue Status by Country/Region,32,
pages,pages.marketing.SampleDesc2,LATIN_LONG,This feature only fetches real data after paid plan integration. Current screen uses sample data.,This feature only fetches real data after paid plan integration. Current screen uses sample data.,This feature only fetches real data after paid plan integration. Current screen uses sample data.,97,
pages,pages.marketing.SampleDesc3,LATIN_LONG,Virtual data is being displayed.,Virtual data is being displayed.,Virtual data is being displayed.,32,
pages,pages.marketing.selectRoleBtn,LATIN_LONG,Select Role,Select Role,Select Role,11,
pages,pages.marketing.selectRoleDesc,LATIN_LONG,We suggest customized options and quick actions for your role.,We suggest customized options and quick actions for your role.,We suggest customized options and quick actions for your role.,62,
pages,pages.marketing.selectRoleTitle,LATIN_LONG,Please select your role,Please select your role,Please select your role,23,
pages,pages.marketing.supplyChain,LATIN_LONG,Supply Chain Visibility,Supply Chain Visibility,Supply Chain Visibility,23,
pages,pages.marketing.sysStatus,LATIN_LONG,System Status,System Status,System Status,13,
pages,pages.marketing.system,LATIN_LONG,System Status,System Status,System Status,13,
pages,pages.marketing.systemDesc,LATIN_LONG,API · Pipeline · Server Status,API · Pipeline · Server Status,API · Pipeline · Server Status,30,
pages,pages.marketing.topRegion,LATIN_LONG,Top Visited Regions,Top Visited Regions,Top Visited Regions,19,
pages,pages.marketing.totalOrderSub,LATIN_LONG,As of Today,As of Today,As of Today,11,
pages,pages.marketing.upgradalBtn,LATIN_LONG,View Pricing Plans,View Pricing Plans,View Pricing Plans,18,
pages,pages.marketing.upgradalDesc,LATIN_LONG,This menu is available on paid plans. Upgrade to unlock all expert features.,This menu is available on paid plans. Upgrade to unlock all expert features.,This menu is available on paid plans. Upgrade to unlock all expert features.,76,
pages,pages.marketing.upgradalTitle,LATIN_LONG,Upgrade Notice,Upgrade Notice,Upgrade Notice,14,
pages,pages.marketing.upgradeBarCoupon,LATIN_LONG,Your account has a free coupon.,Your account has a free coupon.,Your account has a free coupon.,31,
pages,pages.marketing.upgradeBarDesc,LATIN_LONG,Connect your API now and fully utilize the platform with your data.,Connect your API now and fully utilize the platform with your data.,Connect your API now and fully utilize the platform with your data.,67,
pages,pages.marketing.upgradeBarMembership,LATIN_LONG,Membership Coupon Application Guide,Membership Coupon Application Guide,Membership Coupon Application Guide,35,
pages,pages.marketing.upgradeBarTitle,LATIN_LONG,🎉 Connect real business data and try all features free for 7 days!,🎉 Connect real business data and try all features free for 7 days!,🎉 Connect real business data and try all features free for 7 days!,67,
pages,pages.marketing.vsYesterday,LATIN_LONG,vs Yesterday,vs Yesterday,vs Yesterday,12,
pages,pages.marketing.webPopup,LATIN_LONG,Web Popup,Web Popup,Web Popup,9,
pages,pages.marketing.wms,LATIN_LONG,WMS Inventory,WMS Inventory,WMS Inventory,13,
pages,pages.marketingIntel.abGroupA,LATIN_LONG,Ab Group A,Ab Group A,Ab Group A,10,
pages,pages.marketingIntel.abGroupB,LATIN_LONG,Ab Group B,Ab Group B,Ab Group B,10,
pages,pages.marketingIntel.actionLabel,LATIN_LONG,Action Label,Action Label,Action Label,12,
pages,pages.marketingIntel.adBody,LATIN_LONG,Ad Body,Ad Body,Ad Body,7,
pages,pages.marketingIntel.adCopy,LATIN_LONG,Ad Copy,Ad Copy,Ad Copy,7,
pages,pages.marketingIntel.adCreativeSub,LATIN_LONG,Ad Creative Sub,Ad Creative Sub,Ad Creative Sub,15,
pages,pages.marketingIntel.adCreativeTitle,LATIN_LONG,Ad Creative Title,Ad Creative Title,Ad Creative Title,17,
pages,pages.marketingIntel.adCta,LATIN_LONG,Ad Cta,Ad Cta,Ad Cta,6,
pages,pages.marketingIntel.adDownload,LATIN_LONG,⬇ Download,⬇ Download,⬇ Download,10,
pages,pages.marketingIntel.adGenerate,LATIN_LONG,Ad Generate,Ad Generate,Ad Generate,11,
pages,pages.marketingIntel.adGenerating,LATIN_LONG,Ad Generating,Ad Generating,Ad Generating,13,
pages,pages.marketingIntel.adHashtags,LATIN_LONG,Ad Hashtags,Ad Hashtags,Ad Hashtags,11,
pages,pages.marketingIntel.adHeadline,LATIN_LONG,Ad Headline,Ad Headline,Ad Headline,11,
pages,pages.marketingIntel.adKeyword,LATIN_LONG,Ad Keyword,Ad Keyword,Ad Keyword,10,
pages,pages.marketingIntel.adKeywordPh,LATIN_LONG,Ad Keyword Ph,Ad Keyword Ph,Ad Keyword Ph,13,
pages,pages.marketingIntel.adKeywords,LATIN_LONG,Ad Keywords,Ad Keywords,Ad Keywords,11,
pages,pages.marketingIntel.admin.callVolume,LATIN_LONG,Call Volume,Call Volume,Call Volume,11,
pages,pages.marketingIntel.admin.ipRestriction,LATIN_LONG,Ip Restriction,Ip Restriction,Ip Restriction,14,
pages,pages.marketingIntel.admin.saved,LATIN_LONG,✓ Save Complete,✓ Save Complete,✓ Save Complete,15,
pages,pages.marketingIntel.admin.sessionTimeout,LATIN_LONG,Session Timeout,Session Timeout,Session Timeout,15,
pages,pages.marketingIntel.admin.tabBilling,LATIN_LONG,Tab Billing,Tab Billing,Tab Billing,11,
pages,pages.marketingIntel.admin.tabGeneral,LATIN_LONG,Tab General,Tab General,Tab General,11,
pages,pages.marketingIntel.admin.tabIntegrations,LATIN_LONG,Tab Integrations,Tab Integrations,Tab Integrations,16,
pages,pages.marketingIntel.admin.tabWorkspace,LATIN_LONG,Tab Workspace,Tab Workspace,Tab Workspace,13,
pages,pages.marketingIntel.admin.twoFactor,LATIN_LONG,Two Factor,Two Factor,Two Factor,10,
pages,pages.marketingIntel.admin.workspaceName,LATIN_LONG,Workspace Name,Workspace Name,Workspace Name,14,
pages,pages.marketingIntel.adPerf.date,LATIN_LONG,Date (Period),Date (Period),Date (Period),13,
pages,pages.marketingIntel.adPerf.team,LATIN_LONG,View by Team,View by Team,View by Team,12,
pages,pages.marketingIntel.adPlatform,LATIN_LONG,Ad Platform,Ad Platform,Ad Platform,11,
pages,pages.marketingIntel.adProduct,LATIN_LONG,Ad Product,Ad Product,Ad Product,10,
pages,pages.marketingIntel.adProductPh,LATIN_LONG,Ad Product Ph,Ad Product Ph,Ad Product Ph,13,
pages,pages.marketingIntel.adRegenerate,LATIN_LONG,Ad Regenerate,Ad Regenerate,Ad Regenerate,13,
pages,pages.marketingIntel.adResult,LATIN_LONG,Ad Result,Ad Result,Ad Result,9,
pages,pages.marketingIntel.adSize,LATIN_LONG,Ad Size,Ad Size,Ad Size,7,
pages,pages.marketingIntel.adStyle,LATIN_LONG,Ad Style,Ad Style,Ad Style,8,
pages,pages.marketingIntel.adTarget,LATIN_LONG,Ad Target,Ad Target,Ad Target,9,
pages,pages.marketingIntel.adTargetPh,LATIN_LONG,Ad Target Ph,Ad Target Ph,Ad Target Ph,12,
pages,pages.marketingIntel.adTone,LATIN_LONG,Ad Tone,Ad Tone,Ad Tone,7,
pages,pages.marketingIntel.aiEngine,LATIN_LONG,Ai Engine,Ai Engine,Ai Engine,9,
pages,pages.marketingIntel.aiEngineDesc,LATIN_LONG,Ai Engine Desc,Ai Engine Desc,Ai Engine Desc,14,
pages,pages.marketingIntel.aiPredict.adPerf.date,LATIN_LONG,Date (Period),Date (Period),Date (Period),13,
pages,pages.marketingIntel.aiPredict.adPerf.team,LATIN_LONG,View by Team,View by Team,View by Team,12,
pages,pages.marketingIntel.aiPredict.banner.abGroupA,LATIN_LONG,Ab Group A,Ab Group A,Ab Group A,10,
pages,pages.marketingIntel.aiPredict.banner.abGroupB,LATIN_LONG,Ab Group B,Ab Group B,Ab Group B,10,
pages,pages.marketingIntel.aiPredict.banner.backToList,LATIN_LONG,Back To List,Back To List,Back To List,12,
pages,pages.marketingIntel.aiPredict.banner.clickToEdit,LATIN_LONG,Click To Edit,Click To Edit,Click To Edit,13,
pages,pages.marketingIntel.aiPredict.banner.conditionEmailClicked,LATIN_LONG,Condition Email Clicked,Condition Email Clicked,Condition Email Clicked,23,
pages,pages.marketingIntel.aiPredict.banner.conditionEmailOpened,LATIN_LONG,Condition Email Opened,Condition Email Opened,Condition Email Opened,22,
pages,pages.marketingIntel.aiPredict.banner.conditionField,LATIN_LONG,Condition Field,Condition Field,Condition Field,15,
pages,pages.marketingIntel.aiPredict.banner.conditionKakaoClicked,LATIN_LONG,Condition Kakao Clicked,Condition Kakao Clicked,Condition Kakao Clicked,23,
pages,pages.marketingIntel.aiPredict.banner.conditionLineClicked,LATIN_LONG,LINE Clicks,LINE Clicks,LINE Clicks,11,
pages,pages.marketingIntel.aiPredict.banner.conditionLtvGt,LATIN_LONG,Condition Ltv Gt,Condition Ltv Gt,Condition Ltv Gt,16,
pages,pages.marketingIntel.aiPredict.banner.crmChurn,LATIN_LONG,Crm Churn,Crm Churn,Crm Churn,9,
pages,pages.marketingIntel.aiPredict.banner.crmJourney,LATIN_LONG,Crm Journey,Crm Journey,Crm Journey,11,
pages,pages.marketingIntel.aiPredict.banner.crmJourneyAction,LATIN_LONG,Crm Journey Action,Crm Journey Action,Crm Journey Action,18,
pages,pages.marketingIntel.aiPredict.banner.crmVip,LATIN_LONG,Crm Vip,Crm Vip,Crm Vip,7,
pages,pages.marketingIntel.aiPredict.banner.days,LATIN_LONG, days, days,days,5,
pages,pages.marketingIntel.aiPredict.banner.delayTime,LATIN_LONG,Delay Time,Delay Time,Delay Time,10,
pages,pages.marketingIntel.aiPredict.banner.deleteNode,LATIN_LONG,Delete Node,Delete Node,Delete Node,11,
pages,pages.marketingIntel.aiPredict.banner.emailFrom,LATIN_LONG,Email From,Email From,Email From,10,
pages,pages.marketingIntel.aiPredict.banner.emailSendSim,LATIN_LONG,Email Send Sim,Email Send Sim,Email Send Sim,14,
pages,pages.marketingIntel.aiPredict.banner.emailSimulate,LATIN_LONG,Email Simulate,Email Simulate,Email Simulate,14,
pages,pages.marketingIntel.aiPredict.banner.emailSubject,LATIN_LONG,Email Subject,Email Subject,Email Subject,13,
pages,pages.marketingIntel.aiPredict.banner.emailSubjectPh,LATIN_LONG,Email Subject Ph,Email Subject Ph,Email Subject Ph,16,
pages,pages.marketingIntel.aiPredict.banner.emailTestSend,LATIN_LONG,Email Test Send,Email Test Send,Email Test Send,15,
pages,pages.marketingIntel.aiPredict.banner.execLog,LATIN_LONG,Auto Execution Log,Auto Execution Log,Auto Execution Log,18,
pages,pages.marketingIntel.aiPredict.banner.kakaoAlimtalk,LATIN_LONG,Kakao Alimtalk,Kakao Alimtalk,Kakao Alimtalk,14,
pages,pages.marketingIntel.aiPredict.banner.kakaoFriendtalk,LATIN_LONG,Kakao Friendtalk,Kakao Friendtalk,Kakao Friendtalk,16,
pages,pages.marketingIntel.aiPredict.banner.kakaoMsgType,LATIN_LONG,Kakao Msg Type,Kakao Msg Type,Kakao Msg Type,14,
pages,pages.marketingIntel.aiPredict.banner.kakaoSendSim,LATIN_LONG,Kakao Send Sim,Kakao Send Sim,Kakao Send Sim,14,
pages,pages.marketingIntel.aiPredict.banner.kakaoTemplate,LATIN_LONG,Kakao Template,Kakao Template,Kakao Template,14,
pages,pages.marketingIntel.aiPredict.banner.kakaoTest,LATIN_LONG,Kakao Test,Kakao Test,Kakao Test,10,
pages,pages.marketingIntel.aiPredict.banner.lineMsgType,LATIN_LONG,Line Msg Type,Line Msg Type,Line Msg Type,13,
pages,pages.marketingIntel.aiPredict.banner.lineSendSim,LATIN_LONG,Line Send Sim,Line Send Sim,Line Send Sim,13,
pages,pages.marketingIntel.aiPredict.banner.lineSimulate,LATIN_LONG,Line Simulate,Line Simulate,Line Simulate,13,
pages,pages.marketingIntel.aiPredict.banner.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,
pages,pages.marketingIntel.aiPredict.banner.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,
pages,pages.marketingIntel.aiPredict.banner.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,
pages,pages.marketingIntel.aiPredict.banner.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,
pages,pages.marketingIntel.aiPredict.banner.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,
pages,pages.marketingIntel.aiPredict.banner.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,
pages,pages.marketingIntel.aiPredict.banner.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,
pages,pages.marketingIntel.aiPredict.banner.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,
pages,pages.marketingIntel.aiPredict.banner.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,
pages,pages.marketingIntel.aiPredict.banner.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,
pages,pages.marketingIntel.aiPredict.banner.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,
pages,pages.marketingIntel.aiPredict.banner.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,
pages,pages.marketingIntel.aiPredict.banner.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,
pages,pages.marketingIntel.aiPredict.banner.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,
pages,pages.marketingIntel.aiPredict.banner.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,
pages,pages.marketingIntel.aiPredict.banner.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,
pages,pages.marketingIntel.aiPredict.banner.triggerTypes.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,
pages,pages.marketingIntel.aiPredict.channelKpiPage.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,
pages,pages.marketingIntel.aiPredict.channelKpiPage.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,
pages,pages.marketingIntel.aiPredict.channelKpiPage.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,
pages,pages.marketingIntel.aiPredict.channelKpiPage.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,
pages,pages.marketingIntel.aiPredict.channelKpiPage.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,
pages,pages.marketingIntel.aiPredict.channelKpiPage.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,
pages,pages.marketingIntel.aiPredict.channelKpiPage.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,
